0.0,-1.0,1.0
0.01,-0.9992002485838188,0.9985074213584445
0.02,-0.9968038898811503,0.9940386491575193
0.03,-0.9928193986472962,0.9866203123198961
0.04,-0.9872611198830885,0.9762968131028349
0.05,-0.9801493852958619,0.9631301219051509
0.06,-0.9715092676944239,0.9471981635326456
0.07,-0.9613711468834598,0.9285949414237746
0.08,-0.949772441807204,0.907431382720993
0.09,-0.9367537183894068,0.8838309778143124
0.1,-0.9223601227839618,0.8579306028938498
0.11,-0.906644714229359,0.8298821765359483
0.12,-0.8896604702663442,0.7998447266426543
0.13,-0.8714674380841099,0.7679900810462204
0.14,-0.8521302974670946,0.7344987100407094
0.15,-0.8317128418839799,0.699554898869311
0.16,-0.8102885390192082,0.6633538471016545
0.17,-0.7879276551903767,0.6260897650333488
0.18,-0.7647069994443767,0.5879635639933585
0.19,-0.7407051887984336,0.549176211035445
0.2,-0.715999560121031,0.5099270886959427
0.21,-0.6906748043041713,0.47041779219091395
0.22,-0.6648097636900132,0.4308421547216302
0.23,-0.638490741742818,0.39139495032601224
0.24,-0.6117996052512973,0.3522612658800178
0.25,-0.5848205913206933,0.31362234275989986
0.26,-0.5576383593529595,0.2756509397299395
0.27,-0.5303336564586641,0.2385099948389977
0.28,-0.5029910562634783,0.20235519489792658
0.29,-0.4756887006544068,0.16732880810575657
0.3,-0.4485076760564639,0.13356512202965812
0.31,-0.4215241126879165,0.1011840234480614
0.32,-0.39481295169136366,0.07029484633408492
0.33,-0.3684476432129471,0.040993891802612537
0.34,-0.3424963941414307,0.013363870815384506
0.35,-0.3170274462131767,-0.012524034735331604
0.36,-0.2921032998737862,-0.036613356015598966
0.37,-0.26778452725483637,-0.058859217625697416
0.38,-0.24412796078401264,-0.07923037362814689
0.39,-0.2211856026691958,-0.09770823550054031
0.4,-0.19900721931732607,-0.11428572084462492
0.41,-0.17763717967857212,-0.12896850967444481
0.42,-0.15711636895646103,-0.1417729061657069
0.43,-0.13748164856931122,-0.1527262371388442
0.44,-0.11876491186422106,-0.16186617618217514
0.45,-0.10099470878012501,-0.16923929473141572
0.46,-0.08419468652473583,-0.17490140057518533
0.47,-0.0683841556937533,-0.17891612350995037
0.48,-0.05357880075090635,-0.1813539873814057
0.49,-0.039789423687755676,-0.182292252383905
0.5,-0.027022933217394657,-0.18181352656932973
0.51,-0.015282455998772898,-0.18000500622193297
0.52,-0.004566636394202905,-0.17695799228189768
0.53,0.005129355731521623,-0.17276668405252066
0.54,0.01381406450447295,-0.16752750069276928
0.55,0.021499942244293024,-0.1613384604532988
0.56,0.028202491041558808,-0.15429819547394857
0.57,0.03394060935017143,-0.14650532017532591
0.58,0.03873647041392467,-0.13805783778184735
0.59,0.042614820208763754,-0.1290523667331835
0.6,0.04560330401553492,-0.11958357639410559
0.61,0.04773218827299153,-0.10974370911069833
0.62,0.04903377320283289,-0.0996220105483569
0.63,0.04954265435336838,-0.08930426217185432
0.64,0.04929539257061816,-0.078872457156701
0.65,0.04832999063459212,-0.06840442372553696
0.66,0.04668611121663946,-0.057973480747970485
0.67,0.044404714106595855,-0.047648271198164976
0.68,0.04152760380644527,-0.037492562349851905
0.69,0.03809760567679288,-0.027565037832985296
0.7,0.03415818414956939,-0.017919274021785517
0.71,0.0297530747736455,-0.008603693152510628
0.72,0.024926417119185057,0.0003385102908112156
0.73,0.019722363792350678,0.008869273222614691
0.74,0.014184814081304287,0.016955590051998613
0.75,0.0083574926264951,0.024569464488482164
0.76,0.0022835677924435416,0.031687723872881254
0.77,-0.003994503324688314,0.03829185805285921
0.78,-0.010434967176381815,0.04436787021364404
0.79,-0.016997116305152576,0.04990603711083036
0.8,-0.023641337102243837,0.054900690120536284
0.81,-0.03032918783199856,0.05934999346176855
0.82,-0.037023666908315406,0.06325568421766606
0.83,-0.043689166944492486,0.06662281897047284
0.84,-0.050291658903197756,0.0694595123076754
0.85,-0.05679882894625721,0.07177668498748344
0.86,-0.06317999579265393,0.07358779213200206
0.87,-0.06940636981731374,0.0749085590885357
0.88,-0.07545104968448588,0.07575675174089287
0.89,-0.08128893198271958,0.0761519044065663
0.9,-0.08689702668246574,0.07611507968005117
0.91,-0.0922543027549165,0.07566867038821046
0.92,-0.09734162595044141,0.07483613736173528
0.93,-0.10214210164980622,0.07364181960943664
0.94,-0.1066407694339166,0.07211076045458541
0.95,-0.11082460903561564,0.07026847186654003
0.96,-0.11468285502921785,0.06814080361788301
0.97,-0.11820658963869551,0.0657537866939004
0.98,-0.12138880134236413,0.06313343570553036
0.99,-0.12422466997594944,0.06030567579872044
